label,review
1,"国贸饭店Traders Hotel 三江咖啡厅的炒?条，南亚特色，虾味和着辣味，很够味儿！他们还有个咖喱羊肉土豆也不错。在这里巧遇老乡,难得啊[嘻嘻] @norafish"
1,北京的春天很干的哟~亲们快来领福利，保护自己的皮肤呀[嘻嘻]
1,和帅天一起听歌吧：这是上个月的收听率成绩，我们又可以得到鲜花和掌声啦！[鼓掌]不能松懈，继续加油鼓劲啦！谢谢天儿团听友的支持。今日话题：周一，新的一周回顾上周你收到的都有哪些好消息？[话筒]早安！
1,真爱[爱你][爱你][爱你] //@女流氓私房话:你是我的眼
0,石盘压磨才出豆浆[失望]?法啊！ //@懒人业余餐厅:懒人的末日念想：钥匙.身份证.驾照.权利...婆娘.命...丢是迟早的事.没丢只是一个偶然[哈哈].所以啊..一朝在手.好好拥有[太开心]..这就是个一直紧张地祖国..自幼的压力..无可逃遁。// @邱小石 : 大家都一样/就是社会病
0,安眠药害死人！MD!什么事儿都耽误了！[抓狂]
0,"这是吊胃口，可以提高完整版的收视率[哈哈]//@樱桃海棠: 我去,停在最关键的地方[怒]可是最近的这一个是过去时啊还是现在进行时啊[思考]@尚雯婕// @华语音悦Tai: 四大冷艳系冰雪美人来啦,冰天雪地里的女神们，美丽冻人，很是心疼[玫瑰]"
1,#给力官网#智能出行，有我相伴 [给力]  旅客全流程服务，赶快看个究竟http://t.cn/8scNHlx 出行无忧，海航相伴[嘻嘻]
1,已到上海，住在外滩，Waldorf酒店这如梦如幻的卫生间，谁舍得用啊啊啊啊！[嘻嘻] 晚上Tods见！
1,回复@方龄:[嘻嘻] 视频随后上~~ //@方龄:转发此微博:主持银@许小添 童鞋对我的特别准备的心机装目不斜视，气死了[抓狂]还是@摆渡大厨 解风情，羊羊，狂求节目视频，你懂的[可爱][嘻嘻]
0,听到一个很不是爽的消息，2014年补助要减半！[悲伤]
0,小心地震啊！不知道要挂掉多少“孩子”哦[泪]@daodaodeyu @拖米哥 @Cao7A
0,常态！[衰]
0,E[衰] //@郭尧-没V还是我:C[汗] //@小糖胖子:咋会是F
0,宁波当天打来回 累[晕] http://t.cn/zOBCiWZ
0,回复@老丿:不要忘记 MH370 还没找到！[泪] //@老丿:what happened？
0,今天这方案写的真闹心，一次次的写完一次次的推翻否定不满意[黑线]，这就是戒烟后遗症，真心想念一次过的日子[汗][衰]
0,吃芒果～[泪]
0,[汗]赶紧屯点防毒面具，照这趋势快涨价了[晕] //@徐家二胖: @娜小鱼儿 [泪][泪][泪] 求带走！！  //@薛蛮子:转发微博
0,我也刚打完、[泪]
0,内伤了~胃痛啊~[抓狂]
1,支持老婆，转起转起。优秀的小宝贝儿们，都来参选吧[哈哈] //@兔拉拉810:3-12岁滴小朋友，你们快来哇~[兔子][gst耐你]
0,菜花黄，疯狗忙……[衰]果然是在菜花黄的季节
0,“你看，杨钰莹比我还大呢～[悲伤]”“噢？怎么了？” “你看人家看着比我还小呢[悲伤]”“[哼]切，女人只是在意自己的外表，真肤浅～”――#母子对话#
0,高中的小情侣们，距离失恋还有33天~~[衰]
1,今晚宵夜。。。。[晕][爱你][偷笑]
0,[晕]现在所有关于到底谁是谁在谁那儿的卧底 的说法都是猜滴吧[抓狂][围观]
0,300-600/千字不等，3000一个大稿，后来才知道被克扣了5000。//@阿Sam的午夜场: 年轻时也做过两年自由撰稿人@编号223 @苛博 [偷笑] //@林剑:我自爆，本人稿费从500元到1000元每千字不等。[挤眼]//@尔冬强: [泪][泪][泪] //@??_胡同台妹:??微博
0,//@微博星座达人：必须膜拜了！逢考必过啊！！！~[抓狂]
1,回复@Stupid-Mylove:早安[握手] //@Stupid-Mylove:好厉害啊[鼓掌][鼓掌][鼓掌]
1,小博女军训纪念，据说连准星儿都没让看，就直接扣了扳机感受一下[哈哈]
0,人能不能不要这样残忍！看着心痛！//@CCTV李东宁：[怒] 再转再疾呼！//@傅军fj：转发//@潇远圆梦：这条消息让我在节日的欢乐中沉默，心如刀割。保护野生动物何时能够成为全民意识？？？呼吁制止这种人不如兽的行为。
0,回复@史清元:哈哈哈！完全可以没问题！//@史清元:回复@嘻哈包袱铺高凤鸾:不行！加一扁二！//@史清元:捋我活！[怒]
1,#一心只想去旅行#【10月31日起，毛里求斯将免签30天】毛里求斯与马尔代夫、塞舌尔并称为"印度洋上的三大明珠"，是世界蜜月胜地之一哦！《中华人民共和国政府和毛里求斯共和国政府关于互免签证的协定》将于10月31日正式生效啦！亲，你有木有心动？（图by@弱冠年华）[太开心]
1,//@_七星流浪_:这么执着的求婚系，兄弟姐妹们帮转一个哈~~~~hia hia hia @汽车之友彤华 @超级没溜儿 @吴佩 @架子王汀 @于靖_ @郑小庆OnAir @jeep纪梵希 @时尚先生史强 @MistaB //@_七星流浪_:亲们，求个婚要不要介么搞、要不要介么点儿背？~~~~hia hia hia 有情有心人终成对[哈哈]
1,[哈哈][哈哈][衰][衰] //@菁瓜:[bed凌乱]
1,"又上图啦... [赞] 这几天忙案子, 自己保重! 空了就来我这儿喝茶啊... [爱你]"
0,按计划昨天就挪窝了呢，可今天也看不到能走迹象[失望]朋友送的一箱核桃都快被吃完了，他家有50亩核桃园[威武]大地主啊[嘻嘻]其实想想，能在这做个农场主，也很酷啊！哈哈哈
1,趁许愿和祝福堵车前，发一条先：2012，这是活这么大最丰富、最有收获、最满足的一年，心里很感激。我的家人、同事、和朋友们，就不一一艾特了，谢谢你们的爱、支持、和信任。想说人到中年原来一点也不可怕，因为当你终于找到接地气的感觉、找到自己的位置、与友邻的力量时，你会越走越有信心。[爱你]
0,[晕] //@June_Shanghai：@尼尔夏 //@全球流行风尚：深情投入[哈哈] @腐女帮
1,[鼓掌]//@李晨: 我要看… //@宁财神:就在今晚～～
1,谢谢您啦！总能给我们留下倩影！今天小紧张居然唱错了好多，丢脸呀…早知道您来我就把互动奖品给您带来了！哈哈[哈哈]
0,慢走哈//@Jason黄老板: 吃饱了，好上路。很耳熟台词[泪]
1,今天是个好日子。今天发工资。[鼓掌]
0,中国接下来一二十年将进入雾霾高发期[汗][吃惊][悲伤][悲伤]
1,我们也爱你[亲亲]
1,哈哈哈 //@一?原宿椰子-:对对对 偷偷的把我取消关注也都赢了[鼓掌][鼓掌][鼓掌]好MAN哦~ //@猴?猴?: 海滨精神！！你这口才没谁了！海滨一发瞬间你不在了@刘曦km 虽然你取消关注我了但我还是想贱贱的艾特你一下[哈哈][哈哈] //@刘海斌强强:三十岁人的心咱们懂不了 //@一?原宿椰子-:
1,应该的[嘻嘻]只要孩子们玩得开心就好[抱抱]//@孩子的故事国际幼儿园:活动很精彩，感谢公园的支持，感谢所有工作人员的辛苦付出//@北京国际露营公园:让童年更美好一些，欢迎宝贝们来露营公园[呵呵]//@孩子的故事国际幼儿园:转发微博
1,回复@李晓琪:俺自己想想办法办法吧！[嘻嘻] //@李晓琪:回复@兔哥63:啊？怎么会？
1,撑到了！[哼]//@新浪江苏旅游:#泉州镇江春之约#肉粽吃得太满足啦！！[哈哈]不光看着有食欲，咬一口咸香软糯，吃过以后口齿留香，令人回味无穷～你们流口水了咩～[花心][偷笑]@南京-老李 @嘉美猫 @大脚丫丫跳芭蕾 @温和行者 @Domo-YoYo @繁星满天飞扬 @郝浩 @苏世独立啦 @小懒小兰晓岚 @妈妈姓厦
1,"[哼] Se?orita Luna, necesitamos hombres guapo y luego tenemos ni?os //@大酸莓:哈嗲呀[鼓掌] 可惜没娃"
1,介个播放的系三年前录制的[疑问]边老师越来越年轻[耶]//@边疆边吃边说: 回复@现代可汗:三年前的节目现在还在播哪哈哈 //@现代可汗:边老师神采奕奕啊！[酷] //@边疆边吃边说:[哈哈] //@北京召月: 向@边疆边吃边说 申请要亲身体验[鼓掌][太开心] //@黄记煌-黄耕: 边哥真精神[good]
1,回复@王丽_Umi小?:亲亲………… //@王丽_Umi小?:[亲亲][亲亲]
0,我的十一假期就这样被值班和装修占据剥夺鸟[泪][泪]
0,[衰] //@张罗起来:// @北影娇娇 :转发微博
1,周五，老、小郭又各有应酬！小郭跟同学约了去耀莱看电影，放了学没归家就直接走了，期间给我打了一电话说：＂你别饿肚子啊，自己吃饭啊！＂这年头，这话要是打老郭嘴里说我肯定是无动于忠了，打小郭嘴里出来却让我觉得自己幸福S了[哈哈]!什么道理?[哈哈] 好吧，我约了朋友吃饭，我不亏待自己!
1,回复@心怡scarlettchou:[嘻嘻][爱你][月亮] //@心怡scarlettchou:[ok][赞][心]
0,注意安全哦 //@苏小Ting:我被困在鼓浪屿了[泪]
0,太对了，都做了，除了没骑车改包车啦[鼓掌][鼓掌][鼓掌][失望][鼓掌][鼓掌][鼓掌]好怀念啊啊啊！真美好的纪念日礼物！[花心][鼓掌][花心]
1,回复@阿布戴帽子:对阿，12月24日的平安夜及12月25日圣诞节，八点半之后我们的自助餐都是买一送一，欢迎大家光临[可爱] //@阿布戴帽子:买一送一的是自助餐吗？
0,晚安，北京……[晕]
1,恭喜小颖颖新作火热出炉！惊悚极短篇，漫漫冬夜里的秘密花园 [馋嘴]//@小编刘颖:感谢各位老师、各位兄弟姐妹倾情出手[爱你] //@忘了小白:感谢@杨争光微博 @闻华舰 @恐怖大王李西闽 @庄秦 @韩浩月 @图书商报李鲆 @鞭具蛋挞耀一 @一枚糖果 @亮兄本尊 @我是小策 @画眉 等多位老师的支持推荐！
1,//@领养小铺://@杨扬Yael: 真是兴奋激动高兴啊[鼓掌][鼓掌]越来越多的媒体在关注@北京领养日 关注以领养代替购买，我们的所有努力都没有落空，光明就在不远处啦！请和我们一起积极行动起来，领养一只宠物回家[鼓掌][鼓掌][鼓掌]
1,@享受平淡生活的人 @Emma王小熊的妈 @Ms小红马SteF @Aaa-jiao [鼓掌][鼓掌][鼓掌]
1,[哈哈]//@草根原创精选: 最后一个实在是笑喷了
1,顶尖高手，爵士奇才，明晚8:00正式登场！！！[鼓掌]//@乐儿餐厅: 我们都在期待[威武]
0,河南老面馒头…一揭开盖子就是扑鼻面香…扎实厚重…够给力！一个八毛两个一块五…老板啊…你太厚道了[泪]
1,#新浪山东旅游给您拜年啦#马年到了，新浪山东旅游全体小编祝大家马到成功一马当先龙马精神万马奔腾快马加鞭兵强马壮，马年行大运！祝您在人欢马叫的车水马龙中，有你的香车宝马！新年新气象，新浪山东旅游，感谢您的支持，期待您的加入！[抱抱] [红包]
0,上海今天最高温升至12度，预计下午将达重度污染[泪]
1,感觉像撞过以后[哈哈]//@全球顶尖摄影:好冷艳[心]
0,体内藏毒，这得举报啊！//@北温带骆驼: [衰][吃惊][怒]//@演员孙海英://@人性之美丽: [怒]
0,我快饿死了[泪][晕]
0,我每天晚上都?好几?，且全年?休[哼]多少人想我?是[闭嘴][吃惊][挖鼻屎][衰]
1,美酒还得配佳人啊[嘻嘻]//@摄影师于笑: 努力的大妞子
1,那就到巴里坤――约会“雾凇”去吧！[鼓掌] //@哈密发布:@俺叫老鬼@央广雅萍@拍客老李@新疆美食雷将@郁笛的微博@岳才勇@心向西北@新疆老肖@新疆千年胡杨@易会林@浪子世斌@龟兹胡人@中国新疆@醉美是新疆@新疆达瓦孜
1,我也有绿皮火车情结……[哈哈]
0,气死了[怒骂]
0,[怒][怒][怒][怒][怒][怒]//@刘胜军改革:雄起！必须的！ //@老李飞刀:难道我们的军队只会向内对人民维稳吗? 难道现任党国领导真的敢于让自己的名字这样留在史册之中? 一个国，失去了尊严和勇气，跟一个人失去了脊梁一样，还有什么意义?!
0,心疼。。。陪伴了我们大学时光的小朋友。。。[泪][泪][泪][心][心][心][蜡烛] //@国庆bfa:棉花糖，我养的啊，他？[蜡烛][蜡烛][蜡烛] //@颜丹晨:糖糖，陪伴我们大学生活的小精灵[泪][心][蜡烛]
1,回复@王小样_:呀呀~~~有啥活动想着俺们点，哈哈[爱你] @奕文同学 和我都爱你~~ //@王小样_:亲爱的小朋友，生日快乐！ //@雨娟儿:现在比那时候瘦点了，哈哈~~谢谢各位~~ //@我是阳光天气晴:翻出这张有爱的照片来~祝今天的主角@雨娟儿 生日快乐~祝你天天笑的都这么甜~
1,糖醋心里美，涮羊肉最佳搭配，我的最爱！[嘻嘻]
0,[?]世界上最令人抓狂的事儿，莫过于早饭、中饭全没顾上吃，下午还扎挣着跑到一个弥漫着面包奶油香、饮料甜香的厂房里去采访。。[衰]
1,配文[给力]//@藏青斋主: 姹紫嫣红各处 谁道车马难渡 四月寻芳几人 无心再登山麓 [嘻嘻] //@老头夜话:种豆得瓜！ //@陈亮一讲就天下无敌: 副业比主业收获还多。
1,[哈哈] ?烈刺激我以後要生??女的心?！ //@最神奇的心理学:小萝莉~
0,国航的定位电话实在太烂了，转来转去，已经等了20分钟。。。[怒]
1,"回覆@小?姬Little-Meg:roaming其?真?最?笨[哈哈][哈哈] //@小?姬Little-Meg:回复@pace9834:同意！I found it weird too that I was just connecting to 3G the whole time!  Yes,  it is still much cheaper than roaming service which is limited and I cant play apps[偷笑]"
0,回复@郎磊William:再次代表厨业同行说声，谢谢[泪]
0,东方卫视东方直播室在放虐猫事件[可怜][悲伤][悲伤][泪]
1,绿豆米粥，爆炒头菜。我勒个去，像要的饭！乞丐，当然也！[哈哈] 我在这里:http://t.cn/zHeV6FM
0,刚刚做了件很丢人的事情，本想就这样静悄悄的让它过去，没想到很快被当场揭穿了。。。呜呜呜[泪][泪][泪]
0,（末日）有一天玛雅人捡到一个盒子，由于磨损地很厉害，能看见一排数字：“20121221”。玛雅人很好奇，费尽九牛二虎之力将其打开，看里面有淡绿色的东西，看起来非常诱人，于是狠狠地吃了一口。吃完后痛苦不堪，随后死去！临终前玛雅人的最后一句话是：“是芥末！日！[怒][怒]
0,[泪][汗][吃惊]帮帮它们//@照着小太阳的大太阳: @阿佳组合 @阿佳组合娜姆 @阿佳卓玛zm @阿佳卓嘎GG @明星经纪貊苒MoRan @TB卓卓玛 [泪][泪][泪][泪][泪][泪][泪][泪][泪][泪][泪][泪][泪][泪][泪][泪][泪][泪][泪][泪]
0,马上又要离开可爱的巧克力了[泪]
0,昨天的湘菜火力太猛了……上火鼻子都肿了@高微Gilian @刘洋-Max @谢锦生 [泪]同仁堂面膜敷起
0,[泪]尼玛，终于找到一个教你美容类微薄了，超级喜 欢你的微薄！
0,不能深想[抓狂] //@幼齿冬瓜:“…台湾最大的问题出在教育，不是指专才教育，是指培养观众。我们从小的教育都有标准答案，它指向惟一正确。这样环境里成长的人，很难真正尊重别人的审美、尊重别人的主张跟我不一样，尊重别人支持国民党，这是台湾文化和民主最欠缺的部分…”
0,国有出版社的未来在哪里?[抓狂]
0,连休三天的感觉真好，但是明天又要上班了。。。不想上班啊[抓狂][抓狂][抓狂]
1,齐鲁大地第一餐，竟然是自助餐。不过味道还不错，毕竟是级别在这里。出来的时候，居然有人排队。回头得聊聊[哈哈][哈哈][哈哈] 我在:http://t.cn/8k3U4DX
1,我在南京，左搂港龙的市场总监lilly ，又拥汉莎市场总监lilly ，有这两大lilly 美女的支持，这航空界合作的节奏，可以open 罗……[鼓掌][鼓掌][鼓掌][鼓掌][鼓掌]   http://t.cn/8F7h502 (免费下载http://t.cn/zj9vjC3 )
0,经过一番激烈的...咳咳！足足40份之多！顺丰小哥儿都要膜拜了好么[挖鼻屎]！万能的敢吃小组成员来亮个相@赵剑_恶魔吹着笛子来 @马不苦shine @xiao婷?婷 @英蕾_小英ber @SUPER-强 还木有艾特到的怕是已经.....一定要好好吃好好写食评啊亲！才能对得起敢吃小组的用心良苦啊魂淡[泪]
1,#绅士运动#【悉尼赛李娜仅丢1局横扫进八强！】WTA顶级巡回赛悉尼国际赛展开次轮的争夺。4号种子、前赛会冠军@李娜 火力全开，耗时不到1小时便以6-1/6-0横扫日本小将森田步美，携赛季7连胜之姿晋级八强。在1/4决赛上李娜的对手将在同胞郑洁和美国天才少女凯斯之间产生。[鼓掌]详情：http://t.cn/zjuVh5d
1,豪饮[哈哈] 堂主太理解这种感觉了，烈酒只能小杯酌，玛克丽就要咕嘟咕嘟大口喝。http://t.cn/zTSy6GE
1,祝豆爹顺利通过，等你的好消息！回来喝啤酒吃烤串给你庆祝！@毛豆的mm [哈哈][哈哈][哈哈]
1,大片欣赏之一，这张做海报好不好，亲们[嘻嘻][哈哈][嘻嘻][哈哈][嘻嘻][哈哈]
1,又入手一个[哈哈]
1,@东-blog 你是第四个，好萌阿[偷笑] //@几米漫画集: [你@ 她了吗？哈哈哈[哈哈] [哈哈]
0,又要开扯淡会，鉴于昨晚这觉至今没睡醒，此会有杀气[怒]，都别惹老子[怒]，小心溅你一身血[怒]
1,我也好想去啊[爱你]
1,情人节进入倒计时啦！美妞们约会吗？如果男友看到你双手：干燥皱，的话，会不会影响心情呢？[嘻嘻]
1,今天中午有饭局，下午有会，晚上约了游泳老师。忽然一天就满了。[嘻嘻]
0,刚才问同事借数据线，还没等我开口要哪种，对方就扔给我了这个！此乃数据线神器?? 只有想不到，没有连不上！我和小伙伴们都惊呆了[晕][汗]
1,[哈哈]支持主席！[good]//@杨乐渝:去海宴台啦?好!今年年会准备搭个台，专门摆放各地会员带来的海量特色，简称＂海宴台＂[哈哈]
1,哎呀，迅速转发// @享受平淡生活的人 :真幸福呀真幸福！[笑哈哈]//@小龙是条虫: 恭喜中国和朝鲜 //@allen--Naraka:得第一了[哈哈]
1,//@金山中学广州校友会:[话筒]  //@ca蔡志和： //@爱星星的美欣欣-MgZn： //@iySD_BLBQ:[爱你] //@准备收心的展筠Tzy :我爱金中[爱你] //@好想睡觉的陈颖 :人生何处不金中  //@海仔ob :我觉得金中人好像有种责任，毕竟周围人看我有种仰望的态度...  //@红旗手泽伟  //@GY耀 :金中，
1,[鼓掌][鼓掌] //@暮色光芒:同意
0,哎，[泪][泪][泪] //@北京全攻略:“过劳肥”你中招了吗?
1,@梁大不二 点点三年前[哈哈]//@幸运土猫: #土猫微博爱心团#上海，可爱黄狸找亲妈，黄狸控要赶紧哦！随手公益，帮助猫咪，求转发，求扩散！@好狗好猫义工团上海站 @懒悠悠lifeyoyo @上海爱宠领养家园
1,[哈哈] //@宋永红Song://@舒昊1122:地位又上升了[偷笑]//@何兵: PS的吧？
0,剧透啊！[抓狂] //@北方的纳努克://@avant-Contra: 通关，结尾有些慌，玩了几天下来，主角最后摔下悬崖，尸体顺河而下，最后被人火化了……
0,虽说有些友情不必言说！可此刻我想你想得快哭了你！知！道！吗！[泪]好基友一辈子！@天天家的水母不怕水
0,今天是国际睡眠日，但愿今晚不失眠[悲伤]
0,[泪]超感动！
0,这个还是挺吸引我的。。。话说小编能不能不每天发这些引诱我们败金的帖子了[抓狂][抓狂][抓狂]
0,头发帘剪坏了，近日只能背头出门，别吓到大家啊[泪][泪]还有，我刚刚把漱口水咽了[汗][汗]哎！
1,[鼓掌]哈哈哈，多交流~
1,嗯，女流氓表示很欣喜，[嘻嘻]  //@李莹肖:@百合香幽0825 @言哎呦喂 送给你们两个女流氓
0,谁能找到breaking bad啊！！！[抓狂]@BIG龙猫 @美剧狂人 @风软美剧字幕组 @破烂熊乐园 @伊甸园论坛
1,[鼓掌]//@梁咏琪:?粹?公益而拍?电影，?想到会拿?，??！
0,//@挨踢客:1、对互联网行业还算熟悉。2、有本本的作家，虽然写的不咋地。3、亲和力、沟通力木有问题。4、工作经验是木有问题的。5、英语我是一个稀巴烂啊。这个秘书，我还应聘吗？[泪]
0,@CDTV周星星 搞快噻，我饿老[晕][馋嘴]你们家附近 这家碎碟还不错，清净[嘻嘻]
0,我怎么都不会呀!!![怒]//@全球热门搜罗: 不用相似，不列方程，怎么求？[抓狂]
0,为与你相遇，心情刚刚轻放...[抓狂]
0,#年轻就要去德国#刚刚回酒店，从后面绕回来…居然酒店后面就是一片墓地…[泪]，看到了好大一只松鼠，还有人在里面祈祷在里面喂松鼠甚至是…睡觉…[汗] 我在这里:http://t.cn/zj9fdot
0,自从知道今天重度污染之后，我觉得在户外都不知道如何喘气了[怒]
1,正在播出，欢迎关注哦[嘻嘻] //@旅游卫视官方微博:带上你的家去旅行！今晚19:35《看今天》 2013房车大展精彩呈现！
1,北岸兄你说啥也说不过照照胸...干脆认了吧[哈哈]
0,喜欢，单跟太高穿不了[衰][衰] //@魄力狮子: //@星座爱情001: 第一次见就Hold不住了 ！ [心] @超爱淘鞋子
0,?有一小?才??，吃些水果填肚子。[泪][泪]
1,[神马][奥特曼] //@饶德宏: 云迪加油！！！ //@新闻学子伤不起:我受不了了哈哈哈哈//@--?名字的V先森--: 肛泰！多亏你了！[鼓掌]
0,中国的奶制品行业啊 [怒][怒]
0,楼下吃点串儿能这么冷么 冻死啦[抓狂][抓狂][抓狂][抓狂][抓狂]
0,中枪[泪]但无悔改
1,[哈哈]//@VIVA王洁明: 转发微博。
1,素卷，不爱荤的咱有素的！[哈哈]
0,七点不到就这么大太阳[太阳][抓狂]
0,毫无招架的，猝不及防的，被触到了！[泪]
0,//@谷玉恒: //@精品传媒_刘楠://@精品传媒胡莲:救命！//@耒牯子谢良兵: 救人！//@中国经营报晏耀斌: 救命！@平安北京 /@朱惑木棉花: 娘耶，又要出人命啦？[泪]
1,//@二哥哥窜访暖香坞: [哈哈]【答李叔二】[哈哈]//@有俗韵: 不会，咬不动。
0,晚点[怒]终于要飞了 //@TJTV南敬伟:都是夜猫子，我昨晚23点睡的，5点多就醒了！
1,熟~胖子刚学会开摩托的时候差点把某些同志从这扔下河，[哈哈]7年了？8年了？
1,我去了山水甲天下的桂林//@妈妈姓夏: 那一年我去了丽江。 //@新鲜旅厦门:#致永不毕业的青春#[爱你]还记得你的毕业旅行是去了哪里？亦或是向往哪里？转发有奖哦！
0,多谢陈总提携，没被同仁们做统计时列入表中说明我们仍需努力啊，呵呵 //@佰程旅行网陈自富:似乎走遍欧洲可以和穷游放在一块。 @走遍欧洲; @走遍欧洲创始老驴; @mumu走遍欧洲 //@kingking20_81:眼花缭乱。[晕]
0,回复 @亚迪DD:是亚迪给了我愉快的心情，延续到现在！ //@亚迪DD:妞，也不介绍下我[泪]
1,巧克力榛子慕斯[爱你]
0,2800只，这得多久才领养得完[晕]
1,[给力][给力][给力] //@爱佑-奥迪上海宝贝之家: 哇！才一转眼的功夫，就已经有爱心人士帮我们宝贝的鞋子都搞定啦！[鼓掌] 此次征集活动顺利圆满完成！[耶] 拍到的没拍到的都谢谢大家啦！[心] [爱你]
0,吐血加腿残，要死的节奏[抓狂][抓狂][衰] 我在这里:http://t.cn/zTTEk2Q
1,我梦中的水乡，你心中的小酒馆[哈哈]
0,回不去啦[悲伤]让梦想飞翔[照相机] 我在:http://t.cn/8FKHa0l
0,刚刚加完班回家，困得恶心[衰]
1,//@谈曲说艺清平客:哪天应该当定场诗使，?波使效果最好//@评书连波: 依稀只记得头三句，看见完整版了[嘻嘻]//@天桥杂役王Sir:[哈哈][哈哈][哈哈] 真有这个！还有人记得喔！//@运气好得冒泡:@评书连波 诸位，有这事儿吗？[嘻嘻]
1,?谢谢 //@东??:必须必须的。哈哈。生意兴隆。[哈哈] //@菊儿小枣:谢谢抬爱，要常来[哈哈]
1,跟这没关系，我们发现这部盗名图书，就因为当当网把闽教社图书全部下架，盗名书才浮出水面。当当真是明察秋毫啊，真闽教社一律下架，伪书保留。佩服佩服@当当李国庆 //@贾书建:日前当当网把福建教育出版社的书普遍下架了，不知是否与此事有关 //@北京八本坊: [哈哈]
0,三点半，出发!今天一天都在路上了，呜呜，困[抓狂]
1,这是我们和ELLE联合发起的喊出#爱的宣言#情人节永生玫瑰花盒幸福馈赠活动[鲜花][鲜花]想要得到由House of Heddy推出的全国独一无二永生花盒的朋友就赶快抓紧时间参与吧，2月14日大年初五就要截至咯[爱你][爱你]
1,"早  //@裴永日:@李瑜晶 //@魏慧章:建议以后多搞一些跨界的小型沙龙,比如IT,家电,服装,家具等.融合的越深,机会越大 //@裴永日:紧跟魏大师学习//@魏慧章:[给力]主席力量大! //@裴永日:感谢分享[威武]//@魏慧章: @裴永日 主席,请多关注下这个微博[嘻嘻]。@欧大仔 @我是胖妹omg @Sun_小猪_"
0,我今天去拔尽头牙。。。2个，上面一个先拔，下面一个是敲碎了再拔……眼泪花跟到流……[泪]我能选择不长牙没。。。如果没有牙就木有这么多事情了。。。假牙多可爱。。不痛
1,有了宝宝就有了幸福的小家！[哈哈][爱你][哈哈][爱你]
0,很不幸，我就是这个玩了#大话西游2#9年的骨灰都被吹干了的玩家[泪] 是不是该尝试一下 @鹿鼎记online  了呢[思考]
0,丫以为超级战舰呢还是丫以为自己董存瑞啊[怒]//@李然_unijoy: 高。实在是高。
0,我擦[泪]
0,哈哈哈，一切尽在不言中！ //@李鹤_最爱妖蛾子:原来不只我一人这样啊。[哈哈][抓狂] //@丫头-莎小莎:哈哈，这事儿就不用琢磨了，爱谁谁！ //@于英钊:每次躺在床上琢磨半天，才明白丫在骂我，还有救吗？[泪]//@丫头-莎小莎: 说到我心坎儿上了！
0,王先生告诉我的！我本来没看到！！真的！！@王戡侃 为我证明！[泪] //@Money草莓多多:你的视线…[阴险]
0,最恨智齿了！[泪]
1,//@葱花儿姑娘:我觉得挺好，而且编排的质量也不低。且很有本地特色，具有张家界特色的江南style。//@路易王: 这个有创意，太逗了。。。[哈哈]//@透明小女子: 看到黑白阴阳人，顿时笑喷了[哈哈]
0,肉食动物的期待啊哈哈哈//@ViViAnlee220: [抓狂][抓狂][抓狂][抓狂] //@Mariah_nana:我要吃 快来上海吧～！
1,#天天向上#：【边检知识普及】你是否常出国？你是否渴望出国？你是否“害怕”出国？你是否到现在为止还不懂具体的出国手续呢？[思考]元旦、新年假期将至，[太开心]新的行程即将安排，如果你有任何困惑，记得关注明晚20:10，#天天兄弟走边境# 天天兄弟和边检人员用实际例子告诉你该如何做！[给力][围观]
1,见识广博的小家伙，幸福的阿爸@泡鱼儿 //@甘雨桐:跟着爸爸去旅行[爱你] //@泡鱼儿:我的宝贝[爱你][爱你][爱你][爱你][爱你]谢谢胖老师~[哈哈]
0,今天杂志拍摄场地，彻底悲催了，在水下可肿么睁眼呐... [泪][泪][泪]
0,刷G7刷坏了，花了230块钱救回来了[泪]
1,和移民局长Panu商讨开官博的细节，顺便把杂志送给他。他见到我就高兴的说：＂早有很多人拿杂志给我看了，你可要再给我排一版泰文版的，我们要对比张贴在宣传栏上＂[哈哈]局长还透露英拉总理希望可以在签证方面给予中国游客更多优惠政策，具体会是哪种方式，正在与泰国外交部及移民局开会协商听取意见。
0,这个夏天除了青岛哪儿也不想去了回趟天津晒的要死要死的一脸过敏包衰。[泪][抓狂]
1,那是英国话吧！ //@茶人冯建华: 回复@??捌:是蒙古话。 //@??捌:合着说相声的还和实际有差距呢 请教您额勒金德是满语么？ //@茶人冯建华:回复@?南??:下回给您吆喝几个说相声的不会的，在哪儿都听不着的，北京人讲话：那叫“额勒金德~德勒金隔”的！[哈哈] //@?南??:[good
1,[哈哈]好可爱的猪猪哦！里面是包什么材料呢？
1,猫咪心理学[疑问] //@新周猫:[嘻嘻]恩横！//@老猫在村里: 咬你那是抬举你。
0,#方子不是万能滴#亲呀！别再陷入方子的怪圈了。我可是没少找方子，方子和实操两回事呀！要没个老师带着来一遍，悟是悟不出来的。中间操作的每一步都很重要，我之买的书都是一步一步照着做都不成。要不就是味道不好，要不干脆就扔掉了！ //@蕾蕾番茄围脖:严重求方子[泪][泪][泪]
0,你妹啊，图都配错啦[抓狂][抓狂][抓狂] //@Crystal克丽丝朵: @昆哥Q 这个很超值
1,回复@金大地1912街区:[good][鼓掌] //@金大地1912街区:秋风过耳、秋风萧瑟、秋雨绵绵
1,萌翻了的宠物小精灵们[爱你]（转）@头像集中营
1,倒叙的手法居然也可以用在舞蹈里，真是叹为观止。就连摔倒的俯冲、肌肉的弹跳都表现出来了，真是民间有高人啊。 //@Letter-K:开始的一段刚好是整段表演里个人最喜欢的[鼓掌]
